#--chrn	ALL
#one	False
#--oprefix	
#adjustment	False
#<hic1>	/lanec1_home/data/GSE63525_cell2014/GSE63525_K562_combined.hic
#visualization	False
#--ofile	result/GSE63525_GM12878_insitu_primary_replicate_combined.hic_VS_GSE63525_K562_combined.hic_reso_10000_chr1.txt
#--filter	False
#<input>	
#--sep	"	"
#<output>	
#<start>	
#multiple	True
#<bed>	data/TADs_chr1/GM12878_chr1_domainlist.txt
#dvsd	True
#--min_nbin	10
#--f	0.5
#<hic0>	/lanec1_home/data/GSE63525_cell2014/GSE63525_GM12878_insitu_primary_replicate_combined.hic
#--hicnorm	KR
#<end>	
#<chr>	
#--ncore	20
#--oprefixFig	
#--reso	10000
#<method>	
1	915000	1005000	chr1:915000-1005000	-2.200122975261819	0.779364290195367	10
1	1030000	1235000	chr1:1030000-1235000	1.3143742080935301	0.030854499005483427	21
1	1255000	1450000	chr1:1255000-1450000	0.10193559598765202	0.15031389565790743	21
1	1710000	1840000	chr1:1710000-1840000	1.0835630897219564	0.043178628124049157	14
1	1860000	2055000	chr1:1860000-2055000	2.591093786848266	0.003683618196790528	20
1	1865000	1985000	chr1:1865000-1985000	-0.1258386222745161	0.1920256114469453	13
1	2120000	2320000	chr1:2120000-2320000	0.8196792384804666	0.06219076770994025	21
1	2345000	2475000	chr1:2345000-2475000	-1.2837578062536483	0.5048111200773304	14
1	2710000	3340000	chr1:2710000-3340000	22.28873621326058	0.0	64
1	3395000	3540000	chr1:3395000-3540000	-1.3362135777238213	0.5215186320146491	16
1	3540000	3660000	chr1:3540000-3660000	0.42099886976396655	0.10362390199367466	13
1	3995000	5510000	chr1:3995000-5510000	29.62423568682355	0.0	153
1	5535000	5940000	chr1:5535000-5940000	2.4233729136361033	0.004990901853069052	42
1	6085000	6545000	chr1:6085000-6545000	24.490736595830032	0.0	47
1	6110000	6260000	chr1:6110000-6260000	-2.6966675233118536	0.8858153822669799	16
1	6295000	6505000	chr1:6295000-6505000	1.9042886295495196	0.01220088494393301	22
