#--chrn	ALL
#one	False
#--oprefix
#adjustment	False
#<hic1>	K562.h5
#visualization	False
#--ofile	res/GM12878_vs_K562_chr1_50M.txt
#--filter	false
#<input>
#--sep	"	"
#<output>
#<start>
#multiple	True
#<bed>	data/TADs_chr1/GM12878_chr1_50M_domainlist.txt
#dvsd	True
#--min_nbin	10
#--f	0.5
#<hic0>	GM12878.h5
#--hicnorm	KR
#<end>
#<chr>
#--ncore	1
#--oprefixFig
#--reso	10000
#<method>
1	915000	1005000	chr1:915000-1005000
1	1030000	1235000	chr1:1030000-1235000	1.3143742080935301	0.030854499005483427	21.0
1	1255000	1450000	chr1:1255000-1450000	0.3242280037585858	0.1164059132455274	20.0
1	1710000	1840000	chr1:1710000-1840000	1.0835630897219564	0.043178628124049157	14.0
1	1860000	2055000	chr1:1860000-2055000	2.591093786848266	0.003683618196790528	20.0
1	1865000	1985000	chr1:1865000-1985000	-1.0563549085633872	0.43344801928330945	12.0
1	2120000	2320000	chr1:2120000-2320000	0.8196792384804666	0.06219076770994025	21.0
1	2345000	2475000	chr1:2345000-2475000	-1.4179291216386	0.5475990442749558	13.0
1	2710000	3340000	chr1:2710000-3340000	22.28873621326058	0.0	64.0
1	3395000	3540000	chr1:3395000-3540000	-0.6846926012020519	0.32477092201668345	15.0
1	3540000	3660000	chr1:3540000-3660000	0.42099886976396655	0.10362390199367466	13.0
1	3995000	5510000	chr1:3995000-5510000	29.95364066283431	0.0	152.0
1	5535000	5940000	chr1:5535000-5940000	2.134033727214491	0.008285419865949883	41.0
1	6085000	6545000	chr1:6085000-6545000	24.292900576071165	0.0	46.0
1	6110000	6260000	chr1:6110000-6260000	-2.6966675233118536	0.8858153822669799	16.0
1	6295000	6505000	chr1:6295000-6505000	2.1750429437232914	0.00772180827616975	21.0
1	6305000	6405000	chr1:6305000-6405000	-1.6664986770520047	0.6262350652307231	10.0
1	6545000	6740000	chr1:6545000-6740000	-1.0364106740420862	0.4273177130317686	20.0
1	6765000	6965000	chr1:6765000-6965000	4.089816584501351	0.00018619716655676743	20.0
1	7295000	7710000	chr1:7295000-7710000	1.4336512804034303	0.025779316219577852	42.0
1	7715000	8010000	chr1:7715000-8010000	0.030242104586207984	0.16266409184962827	30.0
1	7715000	7825000	chr1:7715000-7825000	-1.2043802330410958	0.47965387400737647	11.0
1	7830000	8015000	chr1:7830000-8015000	-1.2650835218758918	0.49887624607281245	19.0
1	8030000	8410000	chr1:8030000-8410000	6.509628480092671	5.353124058471437e-07	39.0
1	8450000	8595000	chr1:8450000-8595000	0.12963647323388505	0.14573046289576397	15.0
1	8455000	8925000	chr1:8455000-8925000	2.956200052215685	0.0018566285129207882	47.0
1	8790000	8920000	chr1:8790000-8920000	1.2547645912126466	0.033701742889232	14.0
